TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00049204,2025-06-30,BR025,TLR-5332,C500395,cash deposit,3339.22,CAD
CA00046616,2025-06-29,BR012,TLR-4417,C500100,cash withdrawal,270.9,CAD
CA00046324,2025-06-23,BR010,TLR-5389,C500898,cash deposit,422.93,CAD
CA00045114,2025-06-13,BR004,TLR-7361,C503883,cash deposit,808.22,CAD
CA00046206,2025-06-23,BR009,TLR-4661,C503422,cash deposit,830.46,CAD
CA00050497,2025-06-10,BR031,TLR-2284,C502661,cash deposit,2695.62,CAD
CA00046024,2025-06-21,BR008,TLR-6767,C502923,cash withdrawal,602.98,CAD
CA00046812,2025-06-10,BR013,TLR-7045,C501851,cash deposit,162.98,CAD
CA00047990,2025-06-28,BR019,TLR-5874,C500960,cash deposit,1323.89,CAD
CA00047081,2025-06-04,BR014,TLR-1867,C503522,cash withdrawal,3840.74,CAD
CA00050913,2025-06-16,BR034,TLR-4582,C501523,cash withdrawal,1022.47,CAD
CA00044958,2025-06-28,BR003,TLR-1324,C501586,cash withdrawal,1115.48,CAD
CA00045234,2025-06-14,BR004,TLR-3020,C502949,cash deposit,578.36,CAD
CA00050354,2025-06-14,BR031,TLR-1536,C500822,cash deposit,732.1,CAD
CA00052927,2025-06-30,BR040,TLR-4417,C500027,cash withdrawal,276.7,CAD
CA00047399,2025-06-07,BR015,TLR-5043,C501608,cash deposit,110.67,CAD
CA00046033,2025-06-19,BR008,TLR-8892,C503667,cash deposit,712.03,CAD
CA00048733,2025-06-04,BR023,TLR-6784,C501639,cash withdrawal,1409.15,CAD
CA00049030,2025-06-19,BR024,TLR-9759,C500175,cash deposit,416.26,CAD
CA00044397,2025-06-05,BR001,TLR-8542,C500551,cash withdrawal,143144,CAD
CA00047157,2025-06-07,BR015,TLR-3664,C501592,cash deposit,584.52,CAD
CA00044852,2025-06-09,BR003,TLR-8809,C500477,cash deposit,676.62,CAD
CA00049586,2025-06-13,BR027,TLR-6460,C502818,cash withdrawal,1056.91,CAD
CA00045145,2025-06-19,BR004,TLR-3928,C503622,cash deposit,978.66,CAD
CA00050695,2025-06-27,BR033,TLR-7399,C503182,cash withdrawal,1701.77,CAD
CA00046641,2025-06-10,BR012,TLR-1678,C501022,cash deposit,520.88,CAD
CA00049607,2025-06-24,BR027,TLR-6721,C502029,cash deposit,2190.3,CAD
CA00051441,2025-06-09,BR036,TLR-5355,C500949,cash withdrawal,287336,CAD
CA00045577,2025-06-11,BR006,TLR-5087,C501711,cash withdrawal,83129,CAD
CA00051638,2025-06-28,BR037,TLR-7791,C500730,cash deposit,3603.33,CAD
CA00048575,2025-06-06,BR021,TLR-1672,C503809,cash deposit,1733.77,CAD
CA00052193,2025-06-08,BR039,TLR-5496,C502393,cash withdrawal,1013.87,CAD
CA00051678,2025-06-20,BR037,TLR-6487,C502202,cash withdrawal,77578,CAD
CA00046419,2025-06-10,BR010,TLR-4812,C501976,cash withdrawal,1392.23,CAD
CA00048084,2025-06-29,BR019,TLR-3545,C501731,cash deposit,685.32,CAD
CA00049846,2025-06-09,BR028,TLR-2126,C502546,cash deposit,1283.83,CAD
CA00048920,2025-06-17,BR024,TLR-6615,C503061,cash deposit,1245.38,CAD
CA00045773,2025-06-10,BR007,TLR-4565,C502531,cash deposit,1131.38,CAD
CA00053167,2025-06-20,BR040,TLR-7026,C503285,cash deposit,655.75,CAD
CA00050700,2025-06-13,BR033,TLR-3264,C500534,cash deposit,1348.65,CAD
CA00051477,2025-06-23,BR036,TLR-7314,C500996,cash deposit,187.3,CAD
CA00048167,2025-06-10,BR019,TLR-6056,C500572,cash withdrawal,1642.64,CAD
CA00046653,2025-06-28,BR012,TLR-1578,C503985,cash withdrawal,182.89,CAD
CA00046326,2025-06-15,BR010,TLR-2356,C503504,cash withdrawal,3678.44,CAD
CA00048702,2025-06-13,BR023,TLR-4826,C502482,cash deposit,732.8,CAD
CA00052078,2025-06-22,BR038,TLR-1206,C503086,cash withdrawal,1343.22,CAD
CA00049733,2025-06-03,BR027,TLR-5580,C501327,cash withdrawal,1346.99,CAD
CA00048741,2025-06-11,BR023,TLR-5894,C501353,cash withdrawal,1198.43,CAD
CA00047164,2025-06-28,BR015,TLR-3803,C501253,cash deposit,242325,CAD
CA00050112,2025-06-17,BR030,TLR-2016,C502467,cash withdrawal,906.85,CAD
CA00044733,2025-06-12,BR002,TLR-1366,C502586,cash deposit,967.18,CAD
CA00052696,2025-06-27,BR040,TLR-1000,C503138,cash withdrawal,2068.74,CAD
CA00044562,2025-06-10,BR002,TLR-6161,C501076,cash deposit,462.18,CAD
CA00050295,2025-06-29,BR030,TLR-9478,C501922,cash deposit,21578,CAD
CA00051057,2025-06-29,BR035,TLR-4538,C503056,cash withdrawal,830.47,CAD
CA00052321,2025-06-18,BR040,TLR-6800,C502821,cash withdrawal,1348.16,CAD
CA00049631,2025-06-22,BR027,TLR-3747,C503197,cash deposit,1045.36,CAD
CA00046451,2025-06-10,BR010,TLR-7984,C502037,cash deposit,65507,CAD
CA00045691,2025-06-09,BR007,TLR-5354,C500726,cash deposit,277516,CAD
CA00052805,2025-06-11,BR040,TLR-3114,C502908,cash deposit,1719.8,CAD
CA00045215,2025-06-13,BR004,TLR-7529,C501308,cash deposit,30324,CAD
CA00052685,2025-06-15,BR040,TLR-3766,C502254,cash withdrawal,949.48,CAD
CA00046952,2025-06-20,BR014,TLR-5435,C502764,cash withdrawal,491.34,CAD
CA00044372,2025-06-11,BR001,TLR-4763,C500943,cash deposit,508.32,CAD
CA00050252,2025-06-25,BR030,TLR-9127,C502784,cash withdrawal,5157.42,CAD
CA00049914,2025-06-16,BR029,TLR-3678,C503480,cash withdrawal,100118,CAD
CA00047933,2025-06-15,BR018,TLR-8772,C502516,cash withdrawal,1195.53,CAD
CA00048311,2025-06-20,BR020,TLR-2196,C500859,cash withdrawal,567.2,USD
CA00046761,2025-06-07,BR012,TLR-6576,C501003,cash deposit,146268,CAD
CA00052824,2025-06-13,BR040,TLR-9734,C501630,cash deposit,2154.05,CAD
CA00044434,2025-06-15,BR001,TLR-1130,C500370,cash withdrawal,854.74,CAD
CA00047467,2025-06-30,BR016,TLR-3672,C500868,cash deposit,1646.76,CAD
CA00047599,2025-06-16,BR016,TLR-8979,C501191,cash deposit,4978.44,CAD
CA00050069,2025-06-27,BR030,TLR-6501,C500604,cash deposit,823.25,CAD
CA00052159,2025-06-20,BR039,TLR-7990,C503968,cash withdrawal,1641.12,CAD
CA00046217,2025-06-17,BR009,TLR-6986,C503586,cash withdrawal,825.74,CAD
CA00046774,2025-06-30,BR012,TLR-6481,C501788,cash withdrawal,3135.12,CAD
CA00044516,2025-06-03,BR001,TLR-6112,C503334,cash withdrawal,831.25,CAD
CA00052462,2025-06-14,BR040,TLR-5342,C500943,cash withdrawal,598.31,CAD
CA00046287,2025-06-12,BR009,TLR-1200,C500198,cash deposit,475.91,CAD
CA00050383,2025-06-03,BR031,TLR-1391,C501540,cash withdrawal,408.0,CAD
CA00047196,2025-06-10,BR015,TLR-8569,C502931,cash deposit,803.51,CAD
CA00047780,2025-06-08,BR017,TLR-6372,C503429,cash withdrawal,804.94,CAD
CA00051627,2025-06-15,BR037,TLR-2629,C500209,cash withdrawal,3354.85,CAD
CA00044687,2025-06-21,BR002,TLR-8031,C500201,cash withdrawal,-62338,CAD
CA00051531,2025-06-16,BR036,TLR-2183,C500218,cash deposit,1422.38,CAD
CA00045050,2025-06-14,BR004,TLR-4972,C503011,cash deposit,2117.63,CAD
CA00049321,2025-06-08,BR026,TLR-6379,C503967,cash withdrawal,-2545.89,CAD
CA00045681,2025-06-11,BR007,TLR-3783,C502382,cash deposit,253.78,CAD
CA00052280,2025-06-22,BR039,TLR-4857,C500972,cash deposit,1418.72,CAD
CA00050982,2025-06-19,BR034,TLR-6334,C503682,cash withdrawal,1500.4,CAD
CA00049794,2025-06-26,BR028,TLR-5176,C502497,cash deposit,103202,CAD
CA00047034,2025-06-24,BR014,TLR-4806,C503760,cash withdrawal,434.35,CAD
CA00050720,2025-06-27,BR033,TLR-7883,C503392,cash deposit,233.93,CAD
CA00051635,2025-06-10,BR037,TLR-3821,C503197,cash withdrawal,213.52,CAD
CA00051442,2025-06-20,BR036,TLR-2878,C501568,cash withdrawal,2432.12,CAD
CA00050435,2025-06-20,BR031,TLR-7262,C501263,cash withdrawal,844.49,CAD
CA00053014,2025-06-26,BR040,TLR-4832,C501634,cash deposit,317.21,CAD
CA00044857,2025-06-28,BR003,TLR-4089,C500998,cash deposit,1212.18,CAD
CA00044909,2025-06-29,BR003,TLR-5192,C502846,cash withdrawal,2100.58,CAD
CA00051901,2025-06-27,BR038,TLR-1208,C500829,cash deposit,356.64,CAD
CA00050655,2025-06-27,BR032,TLR-7011,C503621,cash deposit,683.39,CAD
CA00047372,2025-06-16,BR015,TLR-4276,C500527,cash deposit,1066.15,CAD
CA00052051,2025-06-20,BR038,TLR-1522,C500542,cash withdrawal,1105.39,CAD
CA00049824,2025-06-06,BR028,TLR-9137,C500472,cash deposit,550.26,CAD
CA00048621,2025-06-23,BR022,TLR-8540,C502201,cash withdrawal,455.12,CAD
CA00052439,2025-06-18,BR040,TLR-7750,C502423,cash withdrawal,1303.04,CAD
CA00047828,2025-06-02,BR017,TLR-9787,C501075,cash deposit,1734.0,CAD
CA00050680,2025-06-02,BR032,TLR-2007,C500756,cash deposit,1004.76,CAD
CA00051509,2025-06-10,BR036,TLR-7619,C503179,cash deposit,67359,CAD
CA00044414,2025-06-21,BR001,TLR-3841,C501263,cash deposit,1347.18,CAD
CA00051550,2025-06-06,BR036,TLR-3392,C500453,cash withdrawal,735.81,CAD
CA00047190,2025-06-05,BR015,TLR-4254,C502960,cash deposit,702.21,CAD
CA00047728,2025-06-28,BR017,TLR-4419,C502947,cash deposit,992.05,CAD
CA00052497,2025-06-03,BR040,TLR-4359,C503581,cash withdrawal,34369,CAD
CA00047228,2025-06-11,BR015,TLR-5751,C503825,cash withdrawal,31559,CAD
CA00045758,2025-06-12,BR007,TLR-3344,C500709,cash deposit,100155,CAD
CA00046499,2025-06-27,BR010,TLR-4296,C501390,cash deposit,535.64,CAD
CA00044851,2025-06-04,BR003,TLR-5735,C503855,cash withdrawal,1482.16,CAD
CA00047292,2025-06-09,BR015,TLR-5990,C503622,cash withdrawal,985.16,CAD
CA00052648,2025-06-04,BR040,TLR-6689,C501490,cash withdrawal,1005.64,CAD
CA00047332,2025-06-29,BR015,TLR-7892,C501747,cash withdrawal,26718,CAD
CA00049789,2025-06-13,BR028,TLR-9251,C500006,cash withdrawal,717.82,CAD
CA00048439,2025-06-29,BR021,TLR-8416,C502042,cash withdrawal,1225.08,CAD
CA00050667,2025-06-28,BR032,TLR-7363,C501550,cash withdrawal,1610.46,CAD
CA00052391,2025-06-22,BR040,TLR-8527,C501637,cash deposit,34212,CAD
CA00049272,2025-06-15,BR025,TLR-7401,C500003,cash deposit,647.48,CAD
CA00051471,2025-06-16,BR036,TLR-3394,C502339,cash withdrawal,2103.45,CAD
CA00046130,2025-06-20,BR009,TLR-5340,C503041,cash deposit,1402.07,CAD
CA00046427,2025-06-03,BR010,TLR-1360,C500173,cash withdrawal,1234.62,CAD
CA00048510,2025-06-24,BR021,TLR-9755,C500841,cash deposit,841.02,CAD
CA00047250,2025-06-25,BR015,TLR-7413,C500451,cash deposit,219.3,CAD
CA00052123,2025-06-23,BR039,TLR-5619,C502085,cash withdrawal,475.19,CAD
CA00049194,2025-06-22,BR025,TLR-4700,C501365,cash deposit,73134,CAD
CA00052071,2025-06-22,BR038,TLR-8609,C501050,cash deposit,1511.82,CAD
CA00045241,2025-06-28,BR004,TLR-4727,C500390,cash deposit,335474,CAD
CA00052399,2025-06-30,BR040,TLR-9690,C503534,cash deposit,28764,CAD
CA00046541,2025-06-09,BR011,TLR-1101,C502832,cash deposit,616.05,CAD
CA00044332,2025-06-28,BR001,TLR-1650,C500129,cash deposit,1948.87,CAD
CA00048221,2025-06-08,BR020,TLR-4064,C501372,cash withdrawal,250.34,USD
CA00046302,2025-06-15,BR009,TLR-2541,C500648,cash deposit,1248.9,CAD
CA00045132,2025-06-11,BR004,TLR-1434,C502647,cash withdrawal,312.67,CAD
CA00046654,2025-06-16,BR012,TLR-8678,C503572,cash deposit,3131.08,CAD
CA00046028,2025-06-23,BR008,TLR-7737,C500638,cash withdrawal,93758,CAD
CA00048725,2025-06-13,BR023,TLR-7673,C502083,cash withdrawal,1007.87,CAD
CA00052749,2025-06-16,BR040,TLR-8475,C500334,cash withdrawal,788.91,CAD
CA00049312,2025-06-18,BR026,TLR-4998,C503730,cash withdrawal,-1078.25,CAD
CA00048320,2025-06-04,BR020,TLR-1879,C500240,cash withdrawal,226.2,USD
CA00044739,2025-06-23,BR002,TLR-9729,C502884,cash withdrawal,-1947.86,CAD
CA00052626,2025-06-13,BR040,TLR-2840,C503621,cash deposit,1232.86,CAD
CA00047730,2025-06-22,BR017,TLR-2125,C502441,cash deposit,229.92,CAD
CA00048390,2025-06-03,BR020,TLR-4091,C502856,cash deposit,1107.66,USD
CA00046333,2025-06-16,BR010,TLR-6320,C502841,cash deposit,341.72,CAD
CA00052980,2025-06-03,BR040,TLR-2164,C500779,cash withdrawal,261863,CAD
CA00048539,2025-06-10,BR021,TLR-3140,C501004,cash deposit,213.65,CAD
CA00045526,2025-06-24,BR006,TLR-5747,C502017,cash withdrawal,168228,CAD
CA00050407,2025-06-15,BR031,TLR-4419,C500551,cash deposit,49358,CAD
CA00047896,2025-06-12,BR018,TLR-6342,C501255,cash deposit,1110.14,CAD
CA00046925,2025-06-17,BR014,TLR-2973,C500245,cash deposit,1992.73,CAD
CA00045653,2025-06-01,BR007,TLR-6636,C502324,cash deposit,50694,CAD
CA00050261,2025-06-15,BR030,TLR-6204,C502636,cash withdrawal,1031.34,CAD
CA00048257,2025-06-05,BR020,TLR-9569,C501824,cash withdrawal,16218,USD
CA00051651,2025-06-08,BR037,TLR-9460,C501853,cash withdrawal,1213.66,CAD
CA00050788,2025-06-08,BR033,TLR-7305,C503084,cash withdrawal,64323,CAD
CA00046173,2025-06-12,BR009,TLR-7624,C503354,cash deposit,104472,CAD
CA00045209,2025-06-09,BR004,TLR-9416,C500748,cash deposit,2167.52,CAD
CA00051808,2025-06-23,BR037,TLR-1853,C501164,cash withdrawal,976.26,CAD
CA00047244,2025-06-24,BR015,TLR-5633,C501438,cash withdrawal,1241.95,CAD
CA00052279,2025-06-05,BR039,TLR-6817,C501316,cash withdrawal,65066,CAD
CA00052845,2025-06-18,BR040,TLR-6806,C502283,cash deposit,1234.46,CAD
CA00049094,2025-06-13,BR025,TLR-6104,C500526,cash deposit,96234,CAD
CA00046955,2025-06-17,BR014,TLR-1780,C503525,cash deposit,805.14,CAD
CA00053221,2025-06-26,BR040,TLR-1158,C503697,cash withdrawal,1728.01,CAD
CA00047146,2025-06-12,BR015,TLR-7566,C501757,cash deposit,647.95,CAD
CA00045964,2025-06-01,BR008,TLR-9742,C501540,cash withdrawal,668.22,CAD
CA00047253,2025-06-25,BR015,TLR-8231,C501234,cash withdrawal,1629.67,CAD
CA00046526,2025-06-29,BR011,TLR-4001,C500829,cash deposit,1292.46,CAD
CA00045443,2025-06-13,BR006,TLR-7895,C503758,cash deposit,1071.79,CAD
CA00049000,2025-06-17,BR024,TLR-5287,C500450,cash deposit,207.01,CAD
CA00049855,2025-06-17,BR028,TLR-5955,C501424,cash deposit,943.06,CAD
CA00052117,2025-06-24,BR039,TLR-4329,C502121,cash deposit,1194.33,CAD
CA00050692,2025-06-26,BR033,TLR-7347,C500878,cash deposit,93431,CAD
CA00046668,2025-06-10,BR012,TLR-2882,C503463,cash withdrawal,2817.26,CAD
CA00045092,2025-06-15,BR004,TLR-8674,C503857,cash withdrawal,4367.84,CAD
CA00044433,2025-06-18,BR001,TLR-7074,C501591,cash withdrawal,3086.04,CAD
CA00047132,2025-06-23,BR015,TLR-2891,C502630,cash deposit,2104.31,CAD
CA00052807,2025-06-09,BR040,TLR-9871,C502701,cash deposit,745.41,CAD
CA00045269,2025-06-15,BR004,TLR-4499,C502973,cash withdrawal,858.74,CAD
CA00044708,2025-06-04,BR002,TLR-9067,C503593,cash withdrawal,-1030.07,CAD
CA00048199,2025-06-15,BR019,TLR-6643,C502762,cash deposit,167341,CAD
CA00047854,2025-06-28,BR018,TLR-3599,C501204,cash withdrawal,2968.33,CAD
CA00045744,2025-06-03,BR007,TLR-6129,C500602,cash withdrawal,1584.65,CAD
CA00048375,2025-06-09,BR020,TLR-2704,C503548,cash withdrawal,489.78,USD
CA00050709,2025-06-09,BR033,TLR-4524,C502884,cash deposit,1055.71,CAD
CA00052621,2025-06-11,BR040,TLR-1983,C503975,cash deposit,690.95,CAD
CA00049885,2025-06-18,BR028,TLR-6847,C502018,cash withdrawal,674.43,CAD
CA00052440,2025-06-22,BR040,TLR-4142,C502804,cash withdrawal,395852,CAD
CA00052904,2025-06-07,BR040,TLR-9082,C502127,cash withdrawal,4281.72,CAD
CA00051897,2025-06-03,BR038,TLR-9696,C503764,cash deposit,801.11,CAD
CA00050639,2025-06-02,BR032,TLR-3588,C500396,cash withdrawal,62731,CAD
CA00048288,2025-06-24,BR020,TLR-7593,C500200,cash withdrawal,43801,USD
CA00052164,2025-06-27,BR039,TLR-9695,C501465,cash deposit,3417.96,CAD
CA00047958,2025-06-16,BR018,TLR-9684,C502567,cash deposit,478.84,CAD
CA00053212,2025-06-15,BR040,TLR-6217,C500828,cash deposit,1547.89,CAD
CA00049035,2025-06-21,BR024,TLR-1983,C502323,cash withdrawal,1320.99,CAD
CA00053110,2025-06-13,BR040,TLR-2717,C500540,cash deposit,1941.6,CAD
CA00052160,2025-06-20,BR039,TLR-3235,C502201,cash deposit,1634.5,CAD
CA00050313,2025-06-16,BR030,TLR-4297,C502470,cash withdrawal,1096.83,CAD
CA00044710,2025-06-05,BR002,TLR-2076,C503171,cash deposit,1019.38,CAD
CA00050010,2025-06-29,BR029,TLR-2502,C500902,cash withdrawal,590.54,CAD
CA00050686,2025-06-03,BR033,TLR-6797,C503304,cash deposit,2421.38,CAD
CA00049643,2025-06-06,BR027,TLR-7905,C503582,cash withdrawal,823.74,CAD
CA00050045,2025-06-19,BR030,TLR-5307,C501308,cash withdrawal,2151.26,CAD
CA00047060,2025-06-04,BR014,TLR-3295,C503755,cash withdrawal,3051.14,CAD
CA00051458,2025-06-12,BR036,TLR-3343,C501310,cash deposit,125583,CAD
CA00047026,2025-06-22,BR014,TLR-6465,C500602,cash deposit,88272,CAD
CA00048536,2025-06-14,BR021,TLR-5044,C501450,cash withdrawal,283.42,CAD
CA00044456,2025-06-02,BR001,TLR-8757,C502368,cash deposit,3994.83,CAD
CA00047434,2025-06-07,BR016,TLR-1785,C502377,cash deposit,901.93,CAD
CA00049328,2025-06-08,BR026,TLR-5329,C502451,cash withdrawal,-183087,CAD
CA00047799,2025-06-15,BR017,TLR-4910,C501538,cash deposit,612.44,CAD
CA00044845,2025-06-26,BR003,TLR-5574,C500878,cash withdrawal,413.9,CAD
CA00046298,2025-06-18,BR009,TLR-6764,C502840,cash deposit,1636.1,CAD
CA00046213,2025-06-14,BR009,TLR-2369,C502130,cash withdrawal,918.67,CAD
CA00048680,2025-06-29,BR022,TLR-3129,C500060,cash withdrawal,321.31,CAD
CA00047621,2025-06-20,BR017,TLR-8967,C500204,cash withdrawal,746.56,CAD
CA00047011,2025-06-18,BR014,TLR-7222,C503220,cash withdrawal,134089,CAD
CA00047689,2025-06-10,BR017,TLR-8979,C503996,cash withdrawal,158670,CAD
CA00044618,2025-06-13,BR002,TLR-8213,C501303,cash withdrawal,-2351.37,CAD
CA00051244,2025-06-24,BR035,TLR-8848,C500252,cash withdrawal,194.67,CAD
CA00049869,2025-06-28,BR028,TLR-3760,C500394,cash withdrawal,1657.22,CAD
CA00048986,2025-06-17,BR024,TLR-9858,C500545,cash deposit,91257,CAD
CA00048300,2025-06-23,BR020,TLR-6061,C503764,cash withdrawal,1053.74,USD
CA00046862,2025-06-12,BR013,TLR-7934,C501768,cash deposit,1283.65,CAD
CA00051943,2025-06-20,BR038,TLR-7804,C503304,cash deposit,670.94,CAD
CA00048782,2025-06-30,BR024,TLR-1089,C502711,cash deposit,2279.1,CAD
CA00050945,2025-06-04,BR034,TLR-5505,C502560,cash deposit,1050.51,CAD
CA00048256,2025-06-16,BR020,TLR-7013,C500909,cash deposit,505.86,USD
CA00052564,2025-06-06,BR040,TLR-4390,C502811,cash withdrawal,1376.92,CAD
CA00047810,2025-06-18,BR017,TLR-6644,C501457,cash withdrawal,1588.89,CAD
CA00048614,2025-06-17,BR022,TLR-4667,C502928,cash deposit,1223.23,CAD
CA00052112,2025-06-02,BR039,TLR-9576,C503469,cash deposit,708.46,CAD
CA00051750,2025-06-08,BR037,TLR-5226,C500882,cash withdrawal,1767.65,CAD
CA00047264,2025-06-15,BR015,TLR-4545,C500249,cash withdrawal,778.62,CAD
CA00046127,2025-06-25,BR009,TLR-3234,C501482,cash deposit,587.19,CAD
CA00050821,2025-06-30,BR033,TLR-7910,C502448,cash deposit,944.25,CAD
CA00049819,2025-06-29,BR028,TLR-7955,C501560,cash withdrawal,828.28,CAD
CA00044296,2025-06-29,BR001,TLR-8485,C501241,cash deposit,55461,CAD
CA00050107,2025-06-05,BR030,TLR-8192,C502766,cash deposit,155811,CAD
CA00044878,2025-06-23,BR003,TLR-2885,C503238,cash deposit,752.63,CAD
CA00052697,2025-06-09,BR040,TLR-3350,C502038,cash deposit,1530.62,CAD
CA00052996,2025-06-05,BR040,TLR-6398,C502188,cash deposit,996.63,CAD
CA00052077,2025-06-27,BR038,TLR-2205,C503079,cash withdrawal,1257.76,CAD
CA00049390,2025-06-23,BR026,TLR-8169,C502890,cash withdrawal,-791.35,CAD
CA00049092,2025-06-12,BR025,TLR-8337,C502197,cash withdrawal,-423.05,CAD
CA00046098,2025-06-27,BR008,TLR-7461,C503014,cash deposit,814.74,CAD
CA00046239,2025-06-11,BR009,TLR-7664,C502993,cash withdrawal,785.49,CAD
CA00048444,2025-06-12,BR021,TLR-6218,C500492,cash deposit,321565,CAD
CA00050744,2025-06-23,BR033,TLR-4416,C503533,cash deposit,856.12,CAD
CA00049340,2025-06-10,BR026,TLR-3776,C503940,cash deposit,912.75,CAD
CA00050173,2025-06-05,BR030,TLR-9525,C502340,cash withdrawal,1403.81,CAD
CA00053139,2025-06-07,BR040,TLR-6719,C501947,cash withdrawal,425.08,CAD
CA00051728,2025-06-12,BR037,TLR-2386,C501378,cash deposit,67141,CAD
CA00044805,2025-06-10,BR003,TLR-6104,C500908,cash deposit,2357.26,CAD
CA00052998,2025-06-28,BR040,TLR-1233,C500197,cash deposit,278719,CAD
CA00051114,2025-06-09,BR035,TLR-4163,C501396,cash deposit,1098.31,CAD
CA00044756,2025-06-12,BR002,TLR-9464,C502401,cash withdrawal,-367.66,CAD
CA00048460,2025-06-18,BR021,TLR-8946,C503576,cash withdrawal,1601.42,CAD
CA00047976,2025-06-25,BR019,TLR-5905,C503996,cash deposit,1468.15,CAD
CA00046442,2025-06-16,BR010,TLR-6140,C500648,cash withdrawal,508.52,CAD
CA00046941,2025-06-29,BR014,TLR-6245,C503876,cash deposit,2845.74,CAD
CA00046017,2025-06-11,BR008,TLR-3177,C501207,cash withdrawal,70148,CAD
CA00051785,2025-06-15,BR037,TLR-1588,C500582,cash withdrawal,692.91,CAD
CA00052615,2025-06-23,BR040,TLR-3642,C503650,cash withdrawal,80279,CAD
CA00045804,2025-06-18,BR007,TLR-1458,C503351,cash deposit,1710.2,CAD
CA00048719,2025-06-19,BR023,TLR-6563,C501933,cash deposit,124282,CAD
CA00052924,2025-06-02,BR040,TLR-8629,C503698,cash withdrawal,1036.8,CAD
CA00052876,2025-06-22,BR040,TLR-3753,C503228,cash deposit,135014,CAD
CA00047795,2025-06-03,BR017,TLR-2486,C502520,cash deposit,3754.54,CAD
CA00046562,2025-06-25,BR011,TLR-1436,C502152,cash withdrawal,401.2,CAD
CA00045337,2025-06-12,BR005,TLR-5073,C501423,cash deposit,2341.88,CAD
CA00048717,2025-06-16,BR023,TLR-1677,C503076,cash deposit,2866.86,CAD
CA00049211,2025-06-25,BR025,TLR-4304,C502693,cash deposit,3150.09,CAD
CA00047578,2025-06-18,BR016,TLR-7954,C501456,cash withdrawal,2354.63,CAD
CA00050025,2025-06-10,BR030,TLR-5887,C502224,cash deposit,102094,CAD
CA00045397,2025-06-06,BR006,TLR-6864,C502253,cash withdrawal,168.59,CAD
CA00051899,2025-06-10,BR038,TLR-9022,C502659,cash deposit,56444,CAD
CA00047485,2025-06-28,BR016,TLR-6743,C501876,cash withdrawal,783.14,CAD
CA00050755,2025-06-08,BR033,TLR-1763,C502690,cash deposit,722.3,CAD
CA00046247,2025-06-26,BR009,TLR-1427,C500624,cash withdrawal,79734,CAD
CA00048106,2025-06-20,BR019,TLR-6227,C500493,cash withdrawal,1595.58,CAD
CA00048658,2025-06-26,BR022,TLR-1606,C503268,cash deposit,430.15,CAD
CA00046129,2025-06-06,BR009,TLR-4163,C502418,cash deposit,1632.65,CAD
CA00046677,2025-06-03,BR012,TLR-3709,C503644,cash withdrawal,2347.63,CAD
CA00047735,2025-06-16,BR017,TLR-5199,C502789,cash withdrawal,523.86,CAD
CA00046661,2025-06-14,BR012,TLR-5286,C503451,cash deposit,501.75,CAD
CA00046235,2025-06-15,BR009,TLR-2311,C501992,cash deposit,1577.25,CAD
CA00048281,2025-06-30,BR020,TLR-2207,C503816,cash deposit,661.59,USD
CA00045061,2025-06-23,BR004,TLR-1451,C501106,cash withdrawal,2448.81,CAD
CA00048476,2025-06-01,BR021,TLR-7227,C501953,cash withdrawal,882.47,CAD
CA00049283,2025-06-06,BR025,TLR-4473,C503606,cash deposit,208098,CAD
CA00052972,2025-06-29,BR040,TLR-8948,C500905,cash withdrawal,2686.86,CAD
CA00045759,2025-06-16,BR007,TLR-2643,C503626,cash deposit,2828.02,CAD
CA00047302,2025-06-11,BR015,TLR-6185,C503810,cash withdrawal,1598.46,CAD
CA00051451,2025-06-10,BR036,TLR-6983,C500223,cash withdrawal,1109.27,CAD
CA00049848,2025-06-29,BR028,TLR-3152,C500619,cash deposit,870.68,CAD
CA00049854,2025-06-04,BR028,TLR-3321,C500840,cash withdrawal,856.87,CAD
CA00051496,2025-06-09,BR036,TLR-8771,C501136,cash withdrawal,1274.05,CAD
CA00049660,2025-06-04,BR027,TLR-2916,C502905,cash withdrawal,450.92,CAD
CA00049889,2025-06-21,BR029,TLR-1486,C501657,cash withdrawal,6875.25,CAD
CA00048858,2025-06-17,BR024,TLR-3017,C501998,cash withdrawal,545.0,CAD
CA00047792,2025-06-14,BR017,TLR-5783,C500378,cash withdrawal,1590.9,CAD
CA00044304,2025-06-18,BR001,TLR-2358,C501168,cash deposit,1405.89,CAD
CA00047525,2025-06-02,BR016,TLR-6021,C501869,cash withdrawal,594.62,CAD
CA00051202,2025-06-17,BR035,TLR-5992,C500683,cash withdrawal,310.95,CAD
CA00050188,2025-06-10,BR030,TLR-5100,C501540,cash deposit,59508,CAD
CA00053090,2025-06-12,BR040,TLR-9009,C502368,cash withdrawal,611.48,CAD
CA00044856,2025-06-15,BR003,TLR-9991,C501569,cash withdrawal,365.12,CAD
CA00049543,2025-06-28,BR026,TLR-3932,C501139,cash withdrawal,-540.83,CAD
CA00049616,2025-06-19,BR027,TLR-4530,C502113,cash deposit,1875.83,CAD
CA00050831,2025-06-21,BR033,TLR-8024,C501855,cash withdrawal,1573.96,CAD
CA00050276,2025-06-13,BR030,TLR-9591,C500623,cash deposit,352.82,CAD
